-35820.501955,  -38071.413675,   58.407682 ,  173624.600
-35820.501955,  -38071.413675,   58.408028 ,  173624.700
-35820.501955,  -38071.413675,   58.408374 ,  173624.800
-35820.499439,  -38071.413685,   58.408435 ,  173624.900
-35820.501955,  -38071.413675,   58.408608 ,  173625.000
-35820.501955,  -38071.413675,   58.408839 ,  173625.100
-35820.499439,  -38071.413685,   58.409247 ,  173625.200
-35820.499439,  -38071.413685,   58.409593 ,  173625.300
-35820.499439,  -38071.413685,   58.409885 ,  173625.400
-35820.499439,  -38071.413685,   58.410058 ,  173625.500
-35820.499439,  -38071.413685,   58.410058 ,  173625.600
-35820.501955,  -38071.413675,   58.410111 ,  173625.700
-35820.499439,  -38071.413685,   58.410404 ,  173625.800
-35820.499439,  -38071.413685,   58.410577 ,  173625.900
-35820.501955,  -38071.413675,   58.410923 ,  173626.000
-35820.499439,  -38071.413685,   58.411503 ,  173626.100
-35820.499439,  -38071.413685,   58.411734 ,  173626.200
-35820.501955,  -38071.413675,   58.412080 ,  173626.300
-35820.501955,  -38071.413675,   58.412194 ,  173626.400
-35820.499439,  -38071.413685,   58.412314 ,  173626.500
-35820.501955,  -38071.413675,   58.412425 ,  173626.600
-35820.501955,  -38071.413675,   58.412598 ,  173626.700
-35820.501955,  -38071.413675,   58.412771 ,  173626.800
-35820.499439,  -38071.413685,   58.412833 ,  173626.900
-35820.499439,  -38071.413685,   58.412891 ,  173627.000
-35820.499439,  -38071.413685,   58.413126 ,  173627.100
-35820.499439,  -38071.413685,   58.413644 ,  173627.200
-35820.499439,  -38071.413685,   58.413990 ,  173627.300
-35820.501942,  -38071.410593,   58.414409 ,  173627.400
-35820.499427,  -38071.410603,   58.414702 ,  173627.500
-35820.501942,  -38071.410593,   58.415159 ,  173627.600
-35820.501942,  -38071.410593,   58.415566 ,  173627.700
-35820.499427,  -38071.410603,   58.416032 ,  173627.800
-35820.501942,  -38071.410593,   58.416551 ,  173627.900
-35820.499427,  -38071.410603,   58.417016 ,  173628.000
-35820.501942,  -38071.410593,   58.417650 ,  173628.100
-35820.499427,  -38071.410603,   58.418461 ,  173628.200
-35820.499427,  -38071.410603,   58.419272 ,  173628.300
-35820.499427,  -38071.410603,   58.420026 ,  173628.400
-35820.499427,  -38071.410603,   58.420717 ,  173628.500
-35820.499427,  -38071.410603,   58.421529 ,  173628.600
-35820.501942,  -38071.410593,   58.422393 ,  173628.700
-35820.501942,  -38071.410593,   58.423204 ,  173628.800
-35820.501942,  -38071.410593,   58.424303 ,  173628.900
-35820.501942,  -38071.410593,   58.424995 ,  173629.000
-35820.501942,  -38071.410593,   58.425806 ,  173629.100
-35820.501942,  -38071.410593,   58.426559 ,  173629.200
-35820.501942,  -38071.410593,   58.427251 ,  173629.300
-35820.499427,  -38071.410603,   58.428124 ,  173629.400
-35820.499427,  -38071.410603,   58.428701 ,  173629.500
-35820.499427,  -38071.410603,   58.429281 ,  173629.600
-35820.501942,  -38071.410593,   58.429972 ,  173629.700
-35820.501942,  -38071.410593,   58.430318 ,  173629.800
-35820.499427,  -38071.410603,   58.430725 ,  173629.900
-35820.501942,  -38071.410593,   58.431318 ,  173630.000
-35820.501942,  -38071.410593,   58.431726 ,  173630.100
-35820.501930,  -38071.407511,   58.432203 ,  173630.200
-35820.504445,  -38071.407501,   58.432722 ,  173630.300
-35820.504445,  -38071.407501,   58.432722 ,  173630.400
-35820.501930,  -38071.407511,   58.432842 ,  173630.500
-35820.504445,  -38071.407501,   58.432895 ,  173630.600
-35820.504445,  -38071.407501,   58.432895 ,  173630.700
-35820.504445,  -38071.407501,   58.432895 ,  173630.800
-35820.504445,  -38071.407501,   58.432895 ,  173630.900
-35820.504445,  -38071.407501,   58.432722 ,  173631.000
-35820.504445,  -38071.407501,   58.432722 ,  173631.100
-35820.501930,  -38071.407511,   58.432669 ,  173631.200
-35820.501930,  -38071.407511,   58.432376 ,  173631.300
-35820.504445,  -38071.407501,   58.432083 ,  173631.400
-35820.504445,  -38071.407501,   58.431796 ,  173631.500
-35820.501930,  -38071.407511,   58.431450 ,  173631.600
-35820.504445,  -38071.407501,   58.431157 ,  173631.700
-35820.504445,  -38071.407501,   58.430812 ,  173631.800
-35820.501930,  -38071.407511,   58.430293 ,  173631.900
-35820.501930,  -38071.407511,   58.429774 ,  173632.000
-35820.504445,  -38071.407501,   58.429309 ,  173632.100
-35820.501930,  -38071.407511,   58.428963 ,  173632.200
-35820.501930,  -38071.407511,   58.428444 ,  173632.300
-35820.504445,  -38071.407501,   58.428152 ,  173632.400
-35820.501930,  -38071.407511,   58.427691 ,  173632.500
-35820.504445,  -38071.407501,   58.427226 ,  173632.600
-35820.501930,  -38071.407511,   58.426707 ,  173632.700
-35820.501930,  -38071.407511,   58.426361 ,  173632.800
-35820.504445,  -38071.407501,   58.426068 ,  173632.900
-35820.504445,  -38071.407501,   58.426127 ,  173633.000
-35820.504445,  -38071.407501,   58.426127 ,  173633.100
-35820.504445,  -38071.407501,   58.425954 ,  173633.200
-35820.499415,  -38071.407521,   58.426000 ,  173633.300
-35820.499415,  -38071.407521,   58.426172 ,  173633.400
-35820.501930,  -38071.407511,   58.426518 ,  173633.500
-35820.499415,  -38071.407521,   58.426811 ,  173633.600
-35820.499415,  -38071.407521,   58.427271 ,  173633.700
-35820.499415,  -38071.407521,   58.427737 ,  173633.800
-35820.499415,  -38071.407521,   58.428256 ,  173633.900
-35820.499415,  -38071.407521,   58.428721 ,  173634.000
-35820.501930,  -38071.407511,   58.428947 ,  173634.100
-35820.499415,  -38071.407521,   58.429586 ,  173634.200
-35820.501930,  -38071.407511,   58.430104 ,  173634.300
-35820.499415,  -38071.407521,   58.430339 ,  173634.400
-35820.499415,  -38071.407521,   58.430977 ,  173634.500
-35820.501930,  -38071.407511,   58.431277 ,  173634.600
-35820.499415,  -38071.407521,   58.431669 ,  173634.700
